Frequency (Hz)	Level (dB)
3832.910156	-70.446274
3838.293457	-69.259132
3843.676758	-70.522614
3849.060059	-69.740799
3854.443359	-68.337761
3859.826660	-69.965286
3865.209961	-70.034492
3870.593262	-72.558914
3875.976562	-71.038208
3881.359863	-72.624725
3886.743164	-77.248215
3892.126465	-87.515511
3897.509766	-71.511024
3902.893066	-68.026672
3908.276367	-68.298248
3913.659668	-77.959244
3919.042969	-81.902847
3924.426270	-76.585213
3929.809570	-77.004135
3935.192871	-70.919655
3940.576172	-69.107666
3945.959473	-74.098030
3951.342773	-82.417252
3956.726074	-76.766190
3962.109375	-73.939934
3967.492676	-70.804909
3972.875977	-74.809334
3978.259277	-84.432991
3983.642578	-72.685600
3989.025879	-69.975594
3994.409180	-73.778107
3999.792480	-81.329514
4005.175781	-90.421638
4010.559082	-73.484787
4015.942383	-72.794914
4021.325684	-81.881500
4026.708984	-78.176598
4032.092285	-77.058792
4037.475586	-82.012291
4042.858887	-76.887390
4048.242188	-79.105705
4053.625488	-73.225746
4059.008789	-82.677345
4064.392090	-78.294952
4069.775391	-75.848526
4075.158691	-73.988243
4080.541992	-75.561722
4085.925293	-77.592934
4091.308594	-78.672234
4096.691895	-85.839272
4102.075195	-73.745094
4107.458496	-71.695526
4112.841797	-68.793671
4118.225098	-70.741692
4123.608398	-69.638046
4128.991699	-69.223221
4134.375000	-70.843529
4139.758301	-69.360008
4145.141602	-69.220581
4150.524902	-70.517662
4155.908203	-72.555069
4161.291504	-73.818375
4166.674805	-76.375801
4172.058105	-77.941513
4177.441406	-93.410011
4182.824707	-81.168251
4188.208008	-91.525299
4193.591309	-75.819786
4198.974609	-70.920044
4204.357910	-71.747246
4209.741211	-73.126472
4215.124512	-72.630829
4220.507812	-76.026283
4225.891113	-81.825699
4231.274414	-85.970657
4236.657715	-93.947105
4242.041016	-84.105148
4247.424316	-84.101128
4252.807617	-88.204208
4258.190918	-87.356354
4263.574219	-82.834717
4268.957520	-81.052559
4274.340820	-80.632240
4279.724121	-83.261429
4285.107422	-84.402527
4290.490723	-82.810898
4295.874023	-84.169197
4301.257324	-86.591949
4306.640625	-84.830688
4312.023926	-84.648537
4317.407227	-87.633698
4322.790527	-86.320908
4328.173828	-86.031204
4333.557129	-90.694778
4338.940430	-93.357147
4344.323730	-85.447548
4349.707031	-82.461182
4355.090332	-84.992256
4360.473633	-86.340530
4365.856934	-85.526543
4371.240234	-83.923767
4376.623535	-87.311905
4382.006836	-85.622032
4387.390137	-80.625519
4392.773438	-80.014160
4398.156738	-84.755707
4403.540039	-85.076256
4408.923340	-85.029533
4414.306641	-89.354736
4419.689941	-93.103302
4425.073242	-83.076149
4430.456543	-87.131287
4435.839844	-92.492195
4441.223145	-88.005920
4446.606445	-84.046349
4451.989746	-80.258286
4457.373047	-83.978714
4462.756348	-83.926270
4468.139648	-83.193680
4473.522949	-83.976059
4478.906250	-85.444740
4484.289551	-88.568832
4489.672852	-89.317902
4495.056152	-87.468575
4500.439453	-82.120255
4505.822754	-84.520172
4511.206055	-92.113708
4516.589355	-91.990738
4521.972656	-87.911201
4527.355957	-78.451942
4532.739258	-74.932785
4538.122559	-73.704086
4543.505859	-71.195076
4548.889160	-73.692589
4554.272461	-77.732567
4559.655762	-78.516731
4565.039062	-76.557541
4570.422363	-75.010925
4575.805664	-72.205345
4581.188965	-67.830788
4586.572266	-77.100121
4591.955566	-67.862267
4597.338867	-73.285866
4602.722168	-73.192574
4608.105469	-71.859146
4613.488770	-73.721336
4618.872070	-71.670181
4624.255371	-71.571541
4629.638672	-73.583328
4635.021973	-60.353977
4640.405273	-45.811069
4645.788574	-43.922344
4651.171875	-54.465984
4656.555176	-68.306915
4661.938477	-68.337296
4667.321777	-68.746429
4672.705078	-69.060455
4678.088379	-71.106918
4683.471680	-72.200439
4688.854980	-72.817039
4694.238281	-70.144753
4699.621582	-72.074760
4705.004883	-80.553825
4710.388184	-75.331696
4715.771484	-66.955040
4721.154785	-61.431202
4726.538086	-59.808949
4731.921387	-63.082649
4737.304688	-65.872414
4742.687988	-60.059235
4748.071289	-62.646820
4753.454590	-65.590439
4758.837891	-61.429825
4764.221191	-59.650986
4769.604492	-61.670994
4774.987793	-64.626938
4780.371094	-53.610832
4785.754395	-56.711670
4791.137695	-50.570324
4796.520996	-50.087063
4801.904297	-37.181553
4807.287598	-29.852573
4812.670898	-32.290642
4818.054199	-43.111259
4823.437500	-48.985569
4828.820801	-54.186810
4834.204102	-63.067947
4839.587402	-74.555870
4844.970703	-63.864433
4850.354004	-60.274597
4855.737305	-68.334267
4861.120605	-62.749058
4866.503906	-67.334412
4871.887207	-66.135994
4877.270508	-66.175919
4882.653809	-69.369965
4888.037109	-66.848518
4893.420410	-72.099159
4898.803711	-74.583084
4904.187012	-77.884163
4909.570312	-70.673119
4914.953613	-67.750893
4920.336914	-69.766068
4925.720215	-67.624596
4931.103516	-66.449013
4936.486816	-66.563408
4941.870117	-69.044121
4947.253418	-79.850212
4952.636719	-82.047173
4958.020020	-81.154175
4963.403320	-77.016937
4968.786621	-72.653496
4974.169922	-80.647842
4979.553223	-79.333519
4984.936523	-69.318771
4990.319824	-65.922127
4995.703125	-70.867928
5001.086426	-70.181206
5006.469727	-72.428368
5011.853027	-80.429901
5017.236328	-80.721344
5022.619629	-73.750397
5028.002930	-72.363525
5033.386230	-75.953796
5038.769531	-78.763496
5044.152832	-78.685379
5049.536133	-78.611137
5054.919434	-76.911377
5060.302734	-78.333466
5065.686035	-84.272324
5071.069336	-77.180885
5076.452637	-84.703583
5081.835938	-84.456200
5087.219238	-80.669556
5092.602539	-83.693802
5097.985840	-87.938278
5103.369141	-83.357300
5108.752441	-82.742409
5114.135742	-83.158524
5119.519043	-80.357208
5124.902344	-76.935509
5130.285645	-75.526283
5135.668945	-89.815765
5141.052246	-79.903152
5146.435547	-75.433922
5151.818848	-76.467583
5157.202148	-86.728477
5162.585449	-79.419235
5167.968750	-80.141022
5173.352051	-83.763725
5178.735352	-86.927361
5184.118652	-82.901711
5189.501953	-79.241692
5194.885254	-75.768646
5200.268555	-76.534332
5205.651855	-73.603447
5211.035156	-75.676987
5216.418457	-79.278191
5221.801758	-80.511108
5227.185059	-80.762779
5232.568359	-87.120399
5237.951660	-92.582855
5243.334961	-82.724976
5248.718262	-83.566238
5254.101562	-89.326607
5259.484863	-88.398239
5264.868164	-96.881859
5270.251465	-90.286125
5275.634766	-94.104347
5281.018066	-83.257767
5286.401367	-76.662918
5291.784668	-80.173500
5297.167969	-77.536850
5302.551270	-77.390221
5307.934570	-79.237007
5313.317871	-78.839226
5318.701172	-76.201134
5324.084473	-77.025986
5329.467773	-79.240417
5334.851074	-81.742210
5340.234375	-84.659660
5345.617676	-83.499519
5351.000977	-82.857056
5356.384277	-82.914810
5361.767578	-83.462746
5367.150879	-85.915878
5372.534180	-86.865616
5377.917480	-97.829018
5383.300781	-91.650841
5388.684082	-89.529503
5394.067383	-90.400085
5399.450684	-87.871262
5404.833984	-84.052612
5410.217285	-81.266510
5415.600586	-81.408951
5420.983887	-80.947876
5426.367188	-78.462532
5431.750488	-79.471840
5437.133789	-82.448547
5442.517090	-85.258209
5447.900391	-80.395004
5453.283691	-77.913628
5458.666992	-80.458862
5464.050293	-82.509422
5469.433594	-82.034645
5474.816895	-80.530983
5480.200195	-81.405907
5485.583496	-82.740334
