Frequency (Hz)	Level (dB)
6336.145020	-72.647919
6341.528320	-72.158417
6346.911621	-73.392136
6352.294922	-75.777534
6357.678223	-77.358833
6363.061523	-81.184753
6368.444824	-78.069527
6373.828125	-78.460716
6379.211426	-82.850639
6384.594727	-81.314507
6389.978027	-84.509705
6395.361328	-79.361534
6400.744629	-77.806549
6406.127930	-85.222412
6411.511230	-96.258217
6416.894531	-82.493820
6422.277832	-75.499878
6427.661133	-74.091156
6433.044434	-77.197449
6438.427734	-81.287018
6443.811035	-76.274811
6449.194336	-73.992897
6454.577637	-73.369171
6459.960938	-73.393944
6465.344238	-77.919434
6470.727539	-75.596863
6476.110840	-75.033470
6481.494141	-76.059959
6486.877441	-78.985207
6492.260742	-85.823166
6497.644043	-87.654961
6503.027344	-90.046776
6508.410645	-82.174271
6513.793945	-79.429199
6519.177246	-80.488945
6524.560547	-76.841972
6529.943848	-79.458900
6535.327148	-83.422005
6540.710449	-83.965630
6546.093750	-89.322441
6551.477051	-90.226982
6556.860352	-89.935707
6562.243652	-94.129959
6567.626953	-79.973633
6573.010254	-76.182732
6578.393555	-81.706329
6583.776855	-84.857262
6589.160156	-78.763695
6594.543457	-77.386986
6599.926758	-79.410133
6605.310059	-89.107071
6610.693359	-82.451691
6616.076660	-88.310188
6621.459961	-83.567108
6626.843262	-78.723595
6632.226562	-77.600647
6637.609863	-81.541908
6642.993164	-84.982826
6648.376465	-83.197189
6653.759766	-79.064194
6659.143066	-80.960762
6664.526367	-79.142822
6669.909668	-81.927620
6675.292969	-84.334572
6680.676270	-83.592903
6686.059570	-80.701042
6691.442871	-79.159912
6696.826172	-79.084740
6702.209473	-81.972931
6707.592773	-89.044716
6712.976074	-92.734207
6718.359375	-81.572853
6723.742676	-79.146179
6729.125977	-83.207161
6734.509277	-87.337379
6739.892578	-76.304939
6745.275879	-73.012131
6750.659180	-76.055023
6756.042480	-77.039131
6761.425781	-76.723022
6766.809082	-82.361153
6772.192383	-86.055267
6777.575684	-80.436264
6782.958984	-78.468765
6788.342285	-79.118454
6793.725586	-82.735382
6799.108887	-94.013901
6804.492188	-83.544006
6809.875488	-82.547859
6815.258789	-83.793304
6820.642090	-83.574173
6826.025391	-84.070969
6831.408691	-88.284172
6836.791992	-91.021103
6842.175293	-91.557724
6847.558594	-91.449547
6852.941895	-92.231239
6858.325195	-100.207428
6863.708496	-99.556282
6869.091797	-104.602463
6874.475098	-96.653122
6879.858398	-96.467537
6885.241699	-100.021591
6890.625000	-100.204933
6896.008301	-103.470955
6901.391602	-102.520981
6906.774902	-102.038925
6912.158203	-98.022141
6917.541504	-95.107300
6922.924805	-101.621361
6928.308105	-97.906685
6933.691406	-93.888062
6939.074707	-88.063705
6944.458008	-83.526939
6949.841309	-87.597092
6955.224609	-93.090782
6960.607910	-79.959595
6965.991211	-76.014503
6971.374512	-86.776588
6976.757812	-79.544815
6982.141113	-72.774170
6987.524414	-71.416702
6992.907715	-74.475586
6998.291016	-69.382919
7003.674316	-67.131599
7009.057617	-74.435623
7014.440918	-77.274216
7019.824219	-77.158150
7025.207520	-87.760162
7030.590820	-85.531570
7035.974121	-90.867729
7041.357422	-84.365929
7046.740723	-79.406281
7052.124023	-79.229851
7057.507324	-86.990471
7062.890625	-90.240448
7068.273926	-90.283104
7073.657227	-94.724586
7079.040527	-88.420013
7084.423828	-90.548264
7089.807129	-102.990776
7095.190430	-92.483765
7100.573730	-97.509727
7105.957031	-92.367836
7111.340332	-94.352203
7116.723633	-100.802361
7122.106934	-98.222275
7127.490234	-98.635674
7132.873535	-97.653358
7138.256836	-103.899384
7143.640137	-100.816284
7149.023438	-100.700554
7154.406738	-96.631660
7159.790039	-93.252052
7165.173340	-91.215431
7170.556641	-92.287384
7175.939941	-92.018806
7181.323242	-91.350410
7186.706543	-92.182304
7192.089844	-93.444351
7197.473145	-94.153358
7202.856445	-95.403282
7208.239746	-95.478546
7213.623047	-97.272141
7219.006348	-97.366829
7224.389648	-101.186867
7229.772949	-106.251686
7235.156250	-107.981720
7240.539551	-105.577766
7245.922852	-102.342224
7251.306152	-103.250854
7256.689453	-106.651634
7262.072754	-108.133560
7267.456055	-107.878090
7272.839355	-107.612007
7278.222656	-109.988129
7283.605957	-106.418777
7288.989258	-105.568344
7294.372559	-107.515244
7299.755859	-107.317520
7305.139160	-107.869102
7310.522461	-107.367577
7315.905762	-101.633392
7321.289062	-102.162231
7326.672363	-101.650467
7332.055664	-105.394829
7337.438965	-110.227921
7342.822266	-102.696953
7348.205566	-100.803925
7353.588867	-103.325043
7358.972168	-101.795288
7364.355469	-99.846756
7369.738770	-101.321495
7375.122070	-96.371773
7380.505371	-89.982643
7385.888672	-89.891174
7391.271973	-86.992546
7396.655273	-85.161972
7402.038574	-90.500519
7407.421875	-90.933037
7412.805176	-88.246078
7418.188477	-84.503593
7423.571777	-78.908363
7428.955078	-77.729836
7434.338379	-80.969719
7439.721680	-86.647667
7445.104980	-82.812141
7450.488281	-71.779594
7455.871582	-64.522614
7461.254883	-59.054665
7466.638184	-61.863132
7472.021484	-71.266953
7477.404785	-74.864189
7482.788086	-80.108063
7488.171387	-84.404060
7493.554688	-80.766197
7498.937988	-80.634789
7504.321289	-87.499924
7509.704590	-93.681053
7515.087891	-87.658630
7520.471191	-91.706291
7525.854492	-88.760445
7531.237793	-92.677483
7536.621094	-88.817001
7542.004395	-87.798233
7547.387695	-89.970558
7552.770996	-91.260277
7558.154297	-92.014786
7563.537598	-87.080582
7568.920898	-87.806786
7574.304199	-86.572205
7579.687500	-78.349556
7585.070801	-70.976295
7590.454102	-67.764351
7595.837402	-68.463974
7601.220703	-71.518288
7606.604004	-80.571396
7611.987305	-83.764015
7617.370605	-90.702904
7622.753906	-92.368477
7628.137207	-92.829704
7633.520508	-92.591988
7638.903809	-90.062523
7644.287109	-85.976547
7649.670410	-86.635880
7655.053711	-94.075111
7660.437012	-84.853317
7665.820312	-87.296013
7671.203613	-90.301949
7676.586914	-86.633369
7681.970215	-87.789833
7687.353516	-91.234268
7692.736816	-88.559799
7698.120117	-88.518265
7703.503418	-96.303520
7708.886719	-100.013344
7714.270020	-94.783623
7719.653320	-95.808060
7725.036621	-96.310600
7730.419922	-91.729324
7735.803223	-92.959923
7741.186523	-95.279449
7746.569824	-94.414589
7751.953125	-97.725243
7757.336426	-94.299042
7762.719727	-92.238701
7768.103027	-94.056870
7773.486328	-92.861801
7778.869629	-94.092720
7784.252930	-99.687210
7789.636230	-92.839523
7795.019531	-88.660469
7800.402832	-87.008377
7805.786133	-84.726357
7811.169434	-83.837891
7816.552734	-84.164528
7821.936035	-83.101494
7827.319336	-82.594116
7832.702637	-83.495308
7838.085938	-83.477989
7843.469238	-84.087944
7848.852539	-86.704247
7854.235840	-87.884949
7859.619141	-88.411758
7865.002441	-91.742668
7870.385742	-93.297050
7875.769043	-94.988876
7881.152344	-104.153336
7886.535645	-100.177124
7891.918945	-102.766388
7897.302246	-100.643860
7902.685547	-98.984138
7908.068848	-101.091690
7913.452148	-98.326385
7918.835449	-100.548508
7924.218750	-107.881149
7929.602051	-107.367439
7934.985352	-106.620186
7940.368652	-101.446495
7945.751953	-99.545410
7951.135254	-102.062759
7956.518555	-105.476608
7961.901855	-106.781937
7967.285156	-103.233109
7972.668457	-100.158653
7978.051758	-96.251846
7983.435059	-94.004448
7988.818359	-93.616379
7994.201660	-93.294548
7999.584961	-91.778954
8004.968262	-90.435013
8010.351562	-89.262711
8015.734863	-89.027733
8021.118164	-89.350761
8026.501465	-89.056984
8031.884766	-89.163963
8037.268066	-89.629631
8042.651367	-92.050018
8048.034668	-95.142365
8053.417969	-95.490585
8058.801270	-95.866844
8064.184570	-98.355957
8069.567871	-105.514381
8074.951172	-106.625366
8080.334473	-103.052109
8085.717773	-104.219620
8091.101074	-105.213676
8096.484375	-103.732056
8101.867676	-107.155365
8107.250977	-109.119385
8112.634277	-110.616570
8118.017578	-108.870575
8123.400879	-107.906273
8128.784180	-108.912994
8134.167480	-106.331459
8139.550781	-104.090446
8144.934082	-105.622780
8150.317383	-109.086884
8155.700684	-107.136345
8161.083984	-108.499893
8166.467285	-107.227959
8171.850586	-105.500267
8177.233887	-109.337982
8182.617188	-113.049835
8188.000488	-109.310928
8193.383789	-110.440193
8198.767090	-109.835762
8204.150391	-109.993492
8209.533691	-112.596107
8214.916992	-110.416351
8220.300293	-107.209930
8225.683594	-107.417740
8231.066895	-110.699837
8236.450195	-107.901360
8241.833496	-106.284790
8247.216797	-104.915886
8252.600098	-104.358734
8257.983398	-106.635429
8263.366699	-103.830269
8268.750000	-105.605293
8274.133301	-105.958847
8279.516602	-105.432167
8284.899902	-106.588013
8290.283203	-108.779259
8295.666504	-113.466705
8301.049805	-111.005821
8306.433105	-110.317093
8311.816406	-107.814697
8317.199707	-108.834427
8322.583008	-109.264038
8327.966309	-108.390488
8333.349609	-105.964256
8338.732910	-105.967278
8344.116211	-105.738724
8349.499512	-105.632805
8354.882812	-104.797127
8360.266113	-105.187752
8365.649414	-106.287277
8371.032715	-109.114471
8376.416016	-109.576653
8381.799316	-110.917130
8387.182617	-110.069962
8392.565918	-109.837318
8397.949219	-110.225990
8403.332520	-107.540512
8408.715820	-109.580353
8414.099121	-107.120964
8419.482422	-110.837585
8424.865723	-110.982399
8430.249023	-109.095924
8435.632324	-107.770393
8441.015625	-104.956238
8446.398926	-103.188591
8451.782227	-103.030098
8457.165527	-101.883667
8462.548828	-100.331238
8467.932129	-99.746529
8473.315430	-98.658623
8478.698730	-98.679176
8484.082031	-99.318810
8489.465332	-99.622955
8494.848633	-100.816513
8500.231934	-102.249847
8505.615234	-102.788734
8510.998535	-101.305138
8516.381836	-99.931915
8521.765137	-101.975395
8527.148438	-103.554626
8532.531738	-99.012566
8537.915039	-96.315811
8543.298340	-96.434563
8548.681641	-99.339317
8554.064941	-104.243149
8559.448242	-99.261734
8564.831543	-97.362350
8570.214844	-98.195625
8575.598145	-101.946152
8580.981445	-98.161560
8586.364746	-95.829903
8591.748047	-95.465332
8597.131348	-93.609650
8602.514648	-90.252335
8607.897949	-87.972610
8613.281250	-87.296059
8618.664551	-88.079155
8624.047852	-89.953354
8629.431152	-91.543884
8634.814453	-92.183411
8640.197754	-92.308411
8645.581055	-91.767303
8650.964355	-92.060204
8656.347656	-92.836838
8661.730957	-94.083473
8667.114258	-95.628029
8672.497559	-97.788940
8677.880859	-102.816109
8683.264160	-101.177811
8688.647461	-97.014107
8694.030762	-95.941299
8699.414062	-95.947517
8704.797363	-99.158707
8710.180664	-105.232544
8715.563965	-101.274742
8720.947266	-98.091705
8726.330566	-97.517975
8731.713867	-96.674400
8737.097168	-94.541870
8742.480469	-92.156921
8747.863770	-92.748848
8753.247070	-93.181274
8758.630371	-93.861633
8764.013672	-92.827972
8769.396973	-90.167641
8774.780273	-88.416573
8780.163574	-85.213882
8785.546875	-84.534096
8790.930176	-90.169212
8796.313477	-84.270576
8801.696777	-85.410805
8807.080078	-98.108360
8812.463379	-86.522491
8817.846680	-87.338638
8823.229980	-86.863167
8828.613281	-84.748459
8833.996582	-92.457741
8839.379883	-88.057587
8844.763184	-88.573990
8850.146484	-84.291397
8855.529785	-87.363777
8860.913086	-85.496376
8866.296387	-86.730431
8871.679688	-92.722153
8877.062988	-88.556107
8882.446289	-87.273376
8887.829590	-81.239891
8893.212891	-77.090034
8898.596191	-69.614876
8903.979492	-75.476913
8909.362793	-84.739235
8914.746094	-82.771515
8920.129395	-94.224777
8925.512695	-88.546860
8930.895996	-87.578156
8936.279297	-82.530388
8941.662598	-78.866783
8947.045898	-79.464790
8952.429199	-83.899788
8957.812500	-87.082748
8963.195801	-83.239983
8968.579102	-81.319695
8973.962402	-83.237160
8979.345703	-86.487808
8984.729004	-95.743805
8990.112305	-93.578239
8995.495605	-91.700478
9000.878906	-97.687347
9006.262207	-102.291969
9011.645508	-91.215111
9017.028809	-91.064819
9022.412109	-86.848778
9027.795410	-87.871284
9033.178711	-93.447403
9038.562012	-85.131493
9043.945312	-81.326332
9049.328613	-81.395119
9054.711914	-81.718735
9060.095215	-80.224098
9065.478516	-81.017181
9070.861816	-85.892242
9076.245117	-87.262215
9081.628418	-83.224655
9087.011719	-83.509415
9092.395020	-90.932159
9097.778320	-99.298920
9103.161621	-93.361954
9108.544922	-93.555771
9113.928223	-92.303261
9119.311523	-93.169441
9124.694824	-93.251350
9130.078125	-88.662781
9135.461426	-90.323654
9140.844727	-96.999001
9146.228027	-99.896980
9151.611328	-104.309792
9156.994629	-103.096893
9162.377930	-99.663315
9167.761230	-96.135948
9173.144531	-95.215767
9178.527832	-95.980751
9183.911133	-98.900124
9189.294434	-94.990067
9194.677734	-98.048782
9200.061035	-97.540359
9205.444336	-101.952957
9210.827637	-103.187103
9216.210938	-97.301544
9221.594238	-93.763184
9226.977539	-100.890038
9232.360840	-91.084648
9237.744141	-90.825356
9243.127441	-97.757782
9248.510742	-88.017647
9253.894043	-92.420288
9259.277344	-94.581116
9264.660645	-88.218422
9270.043945	-96.085747
9275.427246	-92.209381
9280.810547	-88.953545
9286.193848	-101.440468
9291.577148	-92.013168
9296.960449	-92.318352
9302.343750	-103.915962
9307.727051	-91.999344
9313.110352	-95.112106
9318.493652	-102.532219
9323.876953	-97.679321
9329.260254	-102.343063
9334.643555	-102.649055
9340.026855	-99.517738
9345.410156	-96.368774
9350.793457	-95.574257
9356.176758	-95.158463
9361.560059	-94.637589
9366.943359	-95.028900
9372.326660	-95.079453
9377.709961	-93.913063
9383.093262	-93.246490
9388.476562	-92.893005
9393.859863	-93.058243
9399.243164	-92.683441
9404.626465	-92.205734
9410.009766	-92.648590
9415.393066	-93.962479
9420.776367	-94.375320
9426.159668	-95.196556
9431.542969	-96.587753
9436.926270	-96.995331
9442.309570	-97.589272
9447.692871	-97.285454
9453.076172	-96.752243
9458.459473	-96.498627
9463.842773	-96.810272
9469.226074	-97.395592
9474.609375	-101.217720
9479.992676	-105.534264
9485.375977	-110.150360
9490.759277	-112.268196
9496.142578	-115.882568
9501.525879	-113.584351
9506.909180	-114.098991
9512.292480	-110.840996
9517.675781	-111.266624
9523.059082	-114.019516
9528.442383	-112.078911
9533.825684	-115.613625
9539.208984	-111.918953
9544.592285	-109.730515
9549.975586	-108.363853
9555.358887	-112.429214
9560.742188	-115.938057
9566.125488	-110.095848
9571.508789	-109.651802
9576.892090	-117.945068
9582.275391	-117.223419
9587.658691	-115.887291
9593.041992	-114.419441
9598.425293	-110.463776
9603.808594	-110.886154
9609.191895	-114.698143
9614.575195	-111.689262
9619.958496	-110.182411
9625.341797	-111.705246
9630.725098	-108.530281
9636.108398	-107.089386
9641.491699	-111.721405
9646.875000	-109.094925
9652.258301	-114.447983
9657.641602	-112.371658
9663.024902	-110.427399
9668.408203	-108.928574
9673.791504	-111.035294
9679.174805	-111.414597
9684.558105	-113.369873
9689.941406	-107.950233
9695.324707	-109.996284
9700.708008	-110.054596
9706.091309	-110.635094
9711.474609	-108.117790
9716.857910	-110.342636
9722.241211	-112.306824
9727.624512	-111.066116
9733.007812	-107.884148
9738.391113	-107.973053
9743.774414	-106.105896
9749.157715	-100.643082
9754.541016	-103.200058
9759.924316	-109.130875
9765.307617	-108.745529
9770.690918	-102.229256
9776.074219	-103.315453
9781.457520	-103.613457
9786.840820	-97.849434
9792.224121	-96.225578
9797.607422	-96.964790
9802.990723	-95.133896
9808.374023	-93.580986
9813.757324	-93.216347
9819.140625	-91.337036
9824.523926	-90.105316
9829.907227	-97.298363
9835.290527	-96.850967
9840.673828	-83.911705
9846.057129	-77.121407
9851.440430	-74.267792
9856.823730	-78.322220
9862.207031	-87.155479
9867.590332	-84.622383
9872.973633	-83.094971
9878.356934	-93.956482
9883.740234	-82.948067
9889.123535	-79.784836
9894.506836	-81.087852
9899.890137	-82.248032
9905.273438	-85.661713
9910.656738	-84.063011
9916.040039	-84.413155
9921.423340	-90.703217
9926.806641	-84.769714
9932.189941	-78.633133
9937.573242	-77.457176
9942.956543	-82.357437
9948.339844	-93.658813
9953.723145	-88.722977
9959.106445	-83.305702
9964.489746	-86.673599
9969.873047	-92.066711
9975.256348	-89.404800
9980.639648	-93.706848
9986.022949	-98.615570
9991.406250	-100.545784
9996.789551	-94.649582
10002.172852	-98.010811
10007.556152	-97.077301
10012.939453	-96.600288
10018.322754	-96.216652
10023.706055	-91.448143
10029.089355	-94.528351
10034.472656	-102.477493
10039.855957	-97.816101
10045.239258	-98.034233
10050.622559	-99.211220
10056.005859	-95.623360
10061.389160	-96.351112
10066.772461	-95.539528
10072.155762	-93.900787
10077.539062	-93.712753
10082.922363	-93.372017
10088.305664	-93.493019
10093.688965	-93.653061
10099.072266	-93.603653
10104.455566	-95.283409
10109.838867	-97.114990
10115.222168	-98.097374
10120.605469	-99.384819
10125.988770	-102.010841
10131.372070	-106.301003
10136.755371	-106.380287
10142.138672	-106.607185
10147.521973	-107.106995
10152.905273	-106.967758
10158.288574	-109.790405
10163.671875	-109.454277
10169.055176	-105.692802
10174.438477	-103.891113
10179.821777	-103.070511
10185.205078	-105.028557
10190.588379	-107.955055
10195.971680	-106.583969
10201.354980	-104.762360
10206.738281	-104.783043
10212.121582	-106.839554
10217.504883	-108.682556
10222.888184	-107.628578
10228.271484	-107.159035
10233.654785	-108.109772
10239.038086	-111.731171
10244.421387	-113.281715
10249.804688	-110.939964
10255.187988	-109.003670
10260.571289	-109.844978
10265.954590	-109.901741
10271.337891	-108.585289
10276.721191	-108.553398
10282.104492	-106.629623
10287.487793	-103.957787
10292.871094	-102.444473
10298.254395	-101.377129
10303.637695	-100.453300
10309.020996	-99.886353
10314.404297	-99.653908
10319.787598	-99.525764
10325.170898	-99.660088
10330.554199	-100.313568
10335.937500	-101.632378
10341.320801	-102.031860
10346.704102	-103.313919
10352.087402	-103.847610
10357.470703	-104.909843
10362.854004	-106.960670
10368.237305	-109.247627
10373.620605	-109.958000
10379.003906	-110.655266
10384.387207	-109.895454
10389.770508	-108.090340
10395.153809	-107.625694
10400.537109	-110.290855
10405.920410	-111.835548
10411.303711	-113.325745
10416.687012	-114.843300
10422.070312	-113.418465
10427.453613	-113.311005
10432.836914	-113.466934
10438.220215	-116.082016
10443.603516	-114.540627
10448.986816	-115.922050
10454.370117	-114.410973
10459.753418	-111.432053
10465.136719	-111.561378
10470.520020	-108.575325
10475.903320	-105.514359
10481.286621	-110.110703
10486.669922	-110.626060
10492.053223	-108.263428
10497.436523	-108.487427
10502.819824	-112.020935
10508.203125	-108.363113
10513.586426	-109.033180
10518.969727	-114.870995
10524.353027	-112.989182
10529.736328	-112.645531
10535.119629	-112.236412
10540.502930	-109.316345
10545.886230	-107.998062
10551.269531	-107.140182
10556.652832	-105.946556
10562.036133	-105.420708
10567.419434	-108.380524
10572.802734	-105.895317
10578.186035	-105.420448
10583.569336	-111.532433
10588.952637	-110.083061
10594.335938	-108.095161
10599.719238	-108.012634
10605.102539	-109.215668
10610.485840	-109.302086
10615.869141	-107.180588
10621.252441	-107.819984
10626.635742	-114.915138
10632.019043	-114.833130
10637.402344	-109.258026
10642.785645	-108.718025
10648.168945	-106.685188
10653.552246	-107.079781
10658.935547	-108.193024
10664.318848	-109.273003
10669.702148	-113.491585
10675.085449	-115.285110
10680.468750	-114.768707
10685.852051	-116.201988
10691.235352	-113.734802
10696.618652	-113.523788
10702.001953	-110.300430
10707.385254	-108.015495
10712.768555	-105.817200
10718.151855	-107.214127
10723.535156	-108.251884
10728.918457	-104.896797
10734.301758	-105.553001
10739.685059	-107.015671
10745.068359	-106.510643
10750.451660	-107.245827
10755.834961	-109.635201
10761.218262	-108.528000
10766.601562	-106.647758
10771.984863	-101.221634
10777.368164	-101.138687
10782.751465	-96.835297
10788.134766	-94.667961
10793.518066	-93.229973
10798.901367	-92.422569
10804.284668	-88.866112
10809.667969	-88.402954
10815.051270	-91.077332
10820.434570	-90.998428
10825.817871	-88.441467
10831.201172	-83.578064
10836.584473	-86.714119
10841.967773	-86.270782
10847.351074	-83.005478
10852.734375	-83.321579
10858.117676	-76.022980
10863.500977	-73.808807
10868.884277	-66.214714
10874.267578	-61.387810
10879.650879	-65.859024
10885.034180	-81.163445
10890.417480	-84.876686
10895.800781	-92.497643
10901.184082	-87.817345
10906.567383	-85.008858
10911.950684	-92.959038
10917.333984	-90.004120
10922.717285	-88.884796
10928.100586	-88.413284
10933.483887	-91.201675
10938.867188	-94.978577
10944.250488	-92.285988
10949.633789	-95.950142
10955.017090	-102.978485
10960.400391	-102.235619
10965.783691	-104.176598
10971.166992	-104.173126
10976.550293	-104.721291
10981.933594	-109.049393
10987.316895	-102.393204
10992.700195	-108.200264
10998.083496	-99.624802
11003.466797	-98.403992
11008.850098	-100.414711
11014.233398	-101.409477
11019.616699	-102.643036
11025.000000	-102.319534
11030.383301	-100.377075
11035.766602	-98.644958
11041.149902	-92.758423
11046.533203	-90.655190
11051.916504	-91.048874
11057.299805	-92.335640
11062.683105	-95.110123
11068.066406	-103.579277
11073.449707	-104.517014
11078.833008	-99.088181
11084.216309	-97.997383
11089.599609	-104.692360
11094.982910	-94.370918
11100.366211	-92.138451
11105.749512	-98.714661
11111.132812	-106.935112
11116.516113	-92.297050
11121.899414	-88.712723
11127.282715	-88.118248
11132.666016	-89.190483
11138.049316	-91.983109
11143.432617	-94.546387
11148.815918	-95.059219
11154.199219	-96.419159
11159.582520	-97.314842
11164.965820	-92.819550
11170.349121	-90.308861
11175.732422	-91.043831
11181.115723	-96.913185
11186.499023	-100.342308
11191.882324	-95.421120
11197.265625	-96.120285
11202.648926	-99.973801
11208.032227	-97.063232
11213.415527	-99.281082
11218.798828	-99.862968
11224.182129	-94.954353
11229.565430	-99.330299
11234.948730	-100.274895
11240.332031	-96.088921
11245.715332	-104.999168
11251.098633	-96.999039
11256.481934	-92.911850
11261.865234	-94.724464
11267.248535	-94.692207
11272.631836	-95.040695
11278.015137	-99.057518
11283.398438	-96.468834
11288.781738	-97.044144
11294.165039	-97.787231
11299.548340	-94.300514
11304.931641	-97.175072
11310.314941	-98.367958
11315.698242	-99.036446
11321.081543	-109.966629
11326.464844	-103.492928
11331.848145	-97.952271
11337.231445	-93.696823
11342.614746	-91.116631
11347.998047	-91.035339
11353.381348	-93.714363
11358.764648	-97.803566
11364.147949	-97.094116
11369.531250	-97.300087
11374.914551	-102.106697
11380.297852	-105.607132
11385.681152	-97.512474
11391.064453	-96.308517
11396.447754	-97.019806
11401.831055	-98.570648
11407.214355	-101.630775
11412.597656	-98.151039
11417.980957	-96.592407
11423.364258	-97.413902
11428.747559	-99.810608
11434.130859	-106.894005
11439.514160	-100.485397
11444.897461	-99.698120
11450.280762	-97.164871
11455.664062	-99.674835
11461.047363	-108.570015
11466.430664	-103.196190
11471.813965	-100.284729
11477.197266	-98.950134
11482.580566	-99.883400
11487.963867	-100.241524
11493.347168	-100.863686
11498.730469	-102.989616
11504.113770	-105.479584
11509.497070	-109.065674
11514.880371	-108.058777
11520.263672	-110.188164
11525.646973	-108.167610
11531.030273	-106.798958
11536.413574	-106.115677
11541.796875	-108.483818
11547.180176	-105.538467
11552.563477	-109.001923
11557.946777	-109.529472
11563.330078	-107.540398
11568.713379	-107.523102
11574.096680	-105.200516
11579.479980	-104.895660
11584.863281	-99.635559
11590.246582	-99.039253
11595.629883	-97.206017
11601.013184	-96.769775
11606.396484	-98.475822
11611.779785	-96.633476
11617.163086	-97.447922
11622.546387	-94.770332
11627.929688	-93.619400
11633.312988	-98.522804
11638.696289	-97.679741
11644.079590	-98.904594
11649.462891	-103.395515
11654.846191	-100.208015
11660.229492	-106.593979
11665.612793	-96.976677
11670.996094	-93.956322
11676.379395	-95.188293
11681.762695	-95.458237
11687.145996	-95.786507
11692.529297	-101.150787
11697.912598	-95.995399
11703.295898	-91.754715
11708.679199	-93.627487
11714.062500	-101.304527
11719.445801	-97.147354
11724.829102	-93.754448
11730.212402	-93.628883
11735.595703	-94.552864
11740.979004	-95.039886
11746.362305	-93.795929
11751.745605	-91.344337
11757.128906	-89.655220
11762.512207	-89.526772
11767.895508	-89.784584
11773.278809	-90.768997
11778.662109	-92.986061
11784.045410	-97.643005
11789.428711	-105.150223
11794.812012	-104.872879
11800.195312	-103.648392
11805.578613	-103.631905
11810.961914	-102.507370
11816.345215	-101.898399
11821.728516	-103.391396
11827.111816	-103.969841
11832.495117	-106.345970
11837.878418	-104.134338
11843.261719	-103.037872
11848.645020	-105.096588
11854.028320	-106.428780
11859.411621	-102.388069
11864.794922	-99.140083
11870.178223	-96.146080
11875.561523	-95.203270
11880.944824	-94.504478
11886.328125	-94.225372
11891.711426	-94.388336
11897.094727	-95.027069
11902.478027	-94.758598
11907.861328	-94.744141
11913.244629	-95.373970
11918.627930	-97.082169
11924.011230	-98.014381
11929.394531	-97.204132
11934.777832	-97.491158
11940.161133	-98.474762
11945.544434	-96.455406
11950.927734	-96.568985
11956.311035	-98.308334
11961.694336	-95.268402
11967.077637	-95.018600
11972.460938	-99.167442
11977.844238	-100.849106
11983.227539	-97.487106
11988.610840	-98.760788
11993.994141	-104.399788
11999.377441	-103.368660
12004.760742	-101.127884
12010.144043	-107.334114
12015.527344	-100.620316
12020.910645	-96.812981
12026.293945	-99.795601
12031.677246	-100.315063
12037.060547	-96.495872
12042.443848	-97.175316
12047.827148	-96.689636
12053.210449	-94.449516
12058.593750	-95.260757
12063.977051	-100.305099
12069.360352	-101.116135
12074.743652	-98.090439
12080.126953	-100.550735
12085.510254	-107.692810
12090.893555	-103.814407
12096.276855	-106.979256
12101.660156	-106.141769
12107.043457	-101.713547
12112.426758	-106.111229
12117.810059	-110.612503
12123.193359	-104.513237
12128.576660	-106.172569
12133.959961	-106.038452
12139.343262	-106.061249
12144.726562	-105.877510
12150.109863	-100.259460
12155.493164	-96.489044
12160.876465	-95.456825
12166.259766	-93.298927
12171.643066	-90.355576
12177.026367	-88.980431
12182.409668	-89.020073
12187.792969	-89.851044
12193.176270	-90.892014
12198.559570	-91.586334
12203.942871	-92.844513
12209.326172	-95.379593
12214.709473	-98.092613
12220.092773	-102.336624
12225.476074	-104.369308
12230.859375	-99.893433
12236.242676	-97.269073
12241.625977	-95.889725
12247.009277	-94.888428
12252.392578	-93.845406
12257.775879	-94.163071
12263.159180	-94.894623
12268.542480	-94.738159
12273.925781	-95.152412
12279.309082	-95.776131
12284.692383	-95.764442
12290.075684	-95.396736
12295.458984	-95.758804
12300.842285	-96.127632
12306.225586	-96.775871
12311.608887	-97.313499
12316.992188	-98.568665
12322.375488	-101.403893
12327.758789	-101.352501
12333.142090	-104.107040
12338.525391	-108.677383
12343.908691	-107.917793
12349.291992	-109.069473
12354.675293	-105.844040
12360.058594	-100.534584
12365.441895	-98.861557
12370.825195	-93.871971
12376.208496	-96.889229
12381.591797	-105.138153
12386.975098	-96.830948
12392.358398	-94.790787
12397.741699	-93.825836
12403.125000	-94.085976
12408.508301	-93.438759
12413.891602	-94.006264
12419.274902	-91.283279
12424.658203	-89.077759
12430.041504	-85.578163
12435.424805	-79.242012
12440.808105	-82.875824
12446.191406	-93.649292
12451.574707	-95.946884
12456.958008	-93.467598
12462.341309	-91.804947
12467.724609	-94.083092
12473.107910	-95.381287
12478.491211	-92.089409
12483.874512	-95.701935
12489.257812	-105.585815
12494.641113	-106.660461
12500.024414	-107.820686
12505.407715	-103.355026
12510.791016	-105.350662
12516.174316	-105.970467
12521.557617	-103.187569
12526.940918	-102.697067
12532.324219	-104.459900
12537.707520	-105.384315
12543.090820	-106.682030
12548.474121	-107.518524
12553.857422	-106.668968
12559.240723	-103.339699
12564.624023	-103.195129
12570.007324	-104.304161
12575.390625	-102.332077
12580.773926	-105.402222
12586.157227	-107.512756
12591.540527	-105.962013
12596.923828	-107.038536
12602.307129	-107.160179
