Frequency (Hz)	Level (dB)
3622.961426	-72.541229
3628.344727	-70.657761
3633.728027	-82.352150
3639.111328	-78.705505
3644.494629	-74.167511
3649.877930	-71.822723
3655.261230	-77.286926
3660.644531	-73.971489
3666.027832	-76.014198
3671.411133	-89.093704
3676.794434	-75.492401
3682.177734	-73.425995
3687.561035	-93.787506
3692.944336	-77.249954
3698.327637	-74.008133
3703.710938	-75.395676
3709.094238	-72.103271
3714.477539	-71.093452
3719.860840	-71.498833
3725.244141	-71.301910
3730.627441	-72.902374
3736.010742	-73.884315
3741.394043	-74.488350
3746.777344	-72.277863
3752.160645	-73.131302
3757.543945	-76.900314
3762.927246	-84.377556
3768.310547	-91.805771
3773.693848	-86.340591
3779.077148	-103.009361
3784.460449	-79.151428
3789.843750	-71.905548
3795.227051	-81.104881
3800.610352	-77.659988
3805.993652	-74.444160
3811.376953	-78.499695
3816.760254	-83.148163
3822.143555	-81.070564
3827.526855	-81.537041
3832.910156	-90.616180
3838.293457	-84.517578
3843.676758	-80.847923
3849.060059	-79.570831
3854.443359	-86.962875
3859.826660	-85.813591
3865.209961	-78.639725
3870.593262	-72.931183
3875.976562	-74.941925
3881.359863	-77.687714
3886.743164	-79.392715
3892.126465	-83.956535
3897.509766	-89.689880
3902.893066	-80.951683
3908.276367	-76.665054
3913.659668	-78.640518
3919.042969	-83.941818
3924.426270	-86.704048
3929.809570	-78.941307
3935.192871	-74.504738
3940.576172	-75.352638
3945.959473	-78.840919
3951.342773	-78.073219
3956.726074	-75.624725
3962.109375	-75.684845
3967.492676	-81.697861
3972.875977	-95.622002
3978.259277	-85.146118
3983.642578	-86.338875
3989.025879	-95.776634
3994.409180	-92.702324
3999.792480	-83.703621
4005.175781	-82.194710
4010.559082	-86.942505
4015.942383	-79.324310
4021.325684	-79.173172
4026.708984	-76.501740
4032.092285	-75.891060
4037.475586	-79.470634
4042.858887	-79.447876
4048.242188	-110.462471
4053.625488	-83.276161
4059.008789	-89.843315
4064.392090	-87.598976
